,title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id,used_params
70,Global Automotive Aftermarket Market to Reach $542.1 Billion by 2026,ReportLinker,2022-02-22 11:49:01,full,https://www.globenewswire.com/news-release/2022/02/22/2389085/0/en/Global-Automotive-Aftermarket-Market-to-Reach-542-1-Billion-by-2026.html,globenewswire.com,Abstract: What`s New for 2022? -Global competitiveness and key competitor percentage market shares. ...,"New York, Feb. 22, 2022 (GLOBE NEWSWIRE) -- Reportlinker.com announces the release of the report ""Global Automotive Aftermarket Industry"" - https://www.reportlinker.com/p04778726/?utm_source=GNW -Online interactive peer-to-peer collaborative bespoke updates -Access to our digital archives and MarketGlass Research Platform -Complimentary updates for one year Global Automotive Aftermarket Market to Reach $542.1 Billion by 2026 Increasing vehicle population, higher vehicle life expectancy and longer car retention continue to fuel growth in the global automotive aftermarket.",globenewswire.com,610,business,US,en,['ReportLinker'],https://ml.globenewswire.com/Resource/Download/3e0b82c2-02d7-44c8-b22f-561e0f321f39?size=1,False,globenewswire,10.10497,f27b5fe0b2bcb71db376bb547b1be710,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
71,The Hyperloop Was Always Going to Go This Way,Emanuel Maiberg,2022-02-24 14:00:00,full,https://www.vice.com/en/article/akvyzb/the-hyperloop-was-always-going-to-go-this-way,vice.com,The dream is the point.,"Moveable explores the future of transportation, infrastructure, energy, and cities.In the long, repetitive history of humans dreaming of faster ways to move people between places, pneumatic tubes—the type of system used to move interoffice mail either with pressurized air or a partial vacuum effect—has been an idea whose time has come at least five different times. They come in bursts of imagination followed by some experimentation and, ultimately, disappointment, which is then forgotten during long periods of silence.",vice.com,277,news,US,en,"['Aaron Gordon', 'Emanuel Maiberg']",https://video-images.vice.com/articles/6216abbb2a2d7d00966972e1/lede/1645653113227-gettyimages-1321274750.jpeg?image-resize-opts=Y3JvcD0wLjg3Nnh3OjF4aDtjZW50ZXIsY2VudGVyJnJlc2l6ZT0xMjAwOiomcmVzaXplPTEyMDA6Kg,False,@vice,9.737832,a8599edf781896cffa17dad86ee40431,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
72,Audi To Launch In-Vehicle 5G With 2024 Models Using Verizon Network,"Sam Abuelsamid, Senior Contributor",2022-02-22 14:36:41,full,https://www.forbes.com/sites/samabuelsamid/2022/02/22/audi-to-launch-in-vehicle-5g-with-2024-models-using-verizon-network,forbes.com,"Audi isn't providing any specific details yet on which models will be the first to get 5G or exactly when they will go on sale, but given that it is expected to launch on 2024 models, the first will…","Interior of the 2021 Audi SkySphere concept Audi In the same week that many connected vehicles with 3G modems are starting to lose those connections, Audi of America has announced plans for its future vehicles. Beginning with model year 2024, some Audi models will start shipping from the factory with Verizon 5G radios.  Audi isn't providing any specific details yet on which models will be the first to get 5G or exactly when they will go on sale, but given that it is expected to launch on 2024 models, the first will likely arrive by the end of 2023.",Copyright 2022 Forbes Media LLC,51,business,US,en,"['Sam Abuelsamid, Senior Contributor', 'Sam Abuelsamid, Senior Contributor']",https://imageio.forbes.com/specials-images/imageserve/6213f9be4b09c3af4ea869aa/0x0.jpg?format=jpg&width=1200&fit=bounds,False,,9.707921,05362ac5aef709becb1eef217ef6193f,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
73,Behind the Design of the Tron Videogame,Paul Wallich,2022-02-19 16:00:00,full,https://spectrum.ieee.org/tron-game,ieee.org,This iconic arcade game proved the power of reusable code,"Boston Dynamics put together a behind-the-scenes video of sorts about the Super Bowl commercial they did in collaboration with some beer company or other.One thing that low-key bugged me about this is how in the behind-the-footage scenes, it's obvious how much separation exists between the actors and the Atlas robots, while in the actual commercial, it looks like the humans and robots spend a lot of time right next to each other.[ Boston Dynamics ]Power-line perching could be an easy way for urban drones to keep their batteries topped up, but landing on power lines can be tricky.",ieee.org,370,news,US,en,"['Paul Wallich', 'Evan Ackerman', 'Allison Marsh']",https://spectrum.ieee.org/media-library/screenshot-shows-a-blue-ring-with-6-pink-floating-disks-3-on-each-side-a-game-avatar-throws-a-disk-from-one-side-towards-an-avatar-in-motion-on-the-other-side.jpg?id=28785019&width=1200&coordinates=0%2C589%2C0%2C589&height=600,False,@,9.537959,2085ea34502054567ba0731802f0829e,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
74,Monster Energy's UNLEASHED Podcast Welcomes #1 Mega Ramp Skateboarder Elliot Sloan,,2022-02-21 21:00:00,full,https://finance.yahoo.com/news/monster-energys-unleashed-podcast-welcomes-210000110.html,yahoo.com,Monster Energy is proud to welcome five-time X Games gold medalist and vertical skateboard innovator Elliot Sloan on Episode 25 of the sports and pop culture podcast UNLEASHED with The Dingo and…,"Monster Energy is proud to welcome five-time X Games gold medalist and vertical skateboard innovator Elliot Sloan on Episode 25 of the sports and pop culture podcast UNLEASHED with The Dingo and Danny.

CORONA, Calif., Feb. 21, 2022 /PRNewswire-PRWeb/ -- Lace up for some seriously big airs! Monster Energy is proud to welcome five-time X Games gold medalist and vertical skateboard innovator Elliot Sloan on Episode 25 of the sports and pop culture podcast UNLEASHED with The Dingo and Danny.

Released today across Monster Energy's social media channels, the new 55-minute episode features the 33-year-old Mega Ramp skateboarder who trains at his own private compound in Vista, California.",yahoo.com,30,news,US,en,[],https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,False,,9.537581,b0704acfd6ace0e6cabaae474dc656ea,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
75,"Gun crimes grab most media attention, while gun use in self-defense gets merely a fraction: experts",Emma Colton,2022-02-20 09:45:00,timezone unknown,https://news.yahoo.com/gun-crimes-grab-most-media-065940655.html,yahoo.com,"Reports of Americans using guns to defend themselves and thwart crimes often fly under the radar, but studies show millions of Americans use guns in self-defense each year","Americans across the country have used legal guns to defend themselves and thwart crimes, but the reports often fly under the radar and most people are unaware how often guns are used in self-defense cases.

""Having a gun is by far the safest course of action when people are facing a criminal by themselves,"" Dr. John Lott, an economist and president of the Crime Prevention Research Center , told Fox News Digital. He pointed to women in particular, who ""behave passively"" and are ""about 2.4 times more likely to end up being seriously injured than a woman who has a gun to protect herself.",yahoo.com,30,news,US,en,['Emma Colton'],https://s.yimg.com/ny/api/res/1.2/5hyhsfRWOtvDoSoJhG1L1A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/uu/api/res/1.2/hHnfHwgdVVrH9hZR.K1bzQ--~B/aD03MjA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/fox_news_text_979/995dfae258a8b60e7ef4f7aa39d6af86,False,,9.480404,e5ed14b576eee54e395a41a90aad27ed,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
76,Volkswagen ID. Buzz prototype first drive: Here comes your van,Ronan Glon,2022-02-20 23:01:05,full,https://www.digitaltrends.com/cars/volkswagen-id-buzz-prototype-first-drive,digitaltrends.com,"The EV that we've been waiting for, the production version of the Volkswagen ID.Buzz concept, will make its debut on March 9.","This is it — this is the EV that we've been waiting for. It's the production version of the Volkswagen ID.Buzz concept, which is called ID. Buzz (mind the gap, as the Brits say), and it's a modern spin on the emblematic, rear-engined Bus that zig-zagged across America for decades. This 21st-century hippie van hasn't been fully unveiled yet, we won't see it without the psychedelic camouflage until March 9, but I traveled to England to spend time behind the wheel of a pre-production model and get a better idea of whether the wait and the hype were worth it.",digitaltrends.com,608,news,US,en,"['Ronan Glon', 'February']",https://icdn.digitaltrends.com/image/digitaltrends/volkswagen-id-buzz-official-7.jpg,False,@ronanglon,9.418327,034d3028352e38a63a97734ebb21de3e,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
77,Council Post: Improve Your Communication Skills With The 'Bridge And Tunnel' Method,"Liz Guthridge, Forbes Councils Member",2022-02-22 13:45:00,full,https://www.forbes.com/sites/forbescoachescouncil/2022/02/22/improve-your-communication-skills-with-the-bridge-and-tunnel-method,forbes.com,"The phrase 'bridge and tunnel' has the potential to keep trending in a constructive way at the same time we're becoming more polarized and divisive in our relationships. Yet if we're more intentional,…","Founder of Connect Consulting Group, helping leaders thrive in our VUCA world with neuroscience, behavior change & lean communications. getty Can I tell you a story? Years ago early in my career, my employer offered me a transfer between the Detroit office and the New York City headquarters. I grabbed the opportunity. Ever since I was a kid growing up in a small town in Oklahoma, I had dreamed about living in Manhattan. I loved life in the 'Big Apple,' walking to work, the gym, shops, restaurants, the theater and other entertainment without having to deal with a car.",Copyright 2022 Forbes Media LLC,51,business,US,en,"['Liz Guthridge, Forbes Councils Member', 'Liz Guthridge, Forbes Councils Member']",https://imageio.forbes.com/specials-images/imageserve/620fd2697582ad8f48629454/0x0.jpg?format=jpg&width=1200&fit=bounds,False,,9.2183485,7e22abb1c095918d46d2488b048397a0,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
78,Proposed Florida bridge poses threat to historic Black community,Deon J. Hampton,2022-02-20 11:00:00,timezone unknown,https://news.yahoo.com/proposed-florida-bridge-poses-threat-093015307.html,yahoo.com,"A proposed bridge across the New River in Fort Lauderdale, Florida, would hamper development in the historically Black Sistrunk community, city officials say.","A proposed 2-mile-long bridge across the New River in downtown Fort Lauderdale, Florida, would cut through a historic Black community and hamper its redevelopment if approved, city officials say.

The bridge, which would stand 80 feet in the air and is slated to cost more than $450 million, is one of four river crossing projects being studied by the Florida Department of Transportation as part of an ambitious plan to increase mobility and alleviate traffic congestion throughout South Florida.

The department also is considering two low-rise drawbridges and a tunnel under the river.",yahoo.com,30,news,US,en,['Deon J. Hampton'],https://s.yimg.com/ny/api/res/1.2/gt2FYGuKyzDO7SD0MmLZ6A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/uu/api/res/1.2/l3qQgKb1JOrlpiod9Iq6fw--~B/aD0xNjY3O3c9MjUwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/nbc_news_122/3090609bf5b9ca04458f489cb5244296,False,,9.158155,7301b2b11268ca345bf11e1c5abe1c26,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
79,"Prince Harry takes comfort in his cool cousin, says JENNIFER SELWAY",Jennifer Selway,2022-02-20 14:51:00,full,https://www.express.co.uk/comment/expresscomment/1569027/Prince-Harry-Princess-Eugenie-cool-cousins-friendship-Super-Bowl-royal-family,express.co.uk,"IT WASN'T a terrific week for the Royal family. But on the plus side, Prince Harry was allowed out without beady-eyed Meghan at his side to monitor his continuing commitment to making the world a…","Prince Harry and Princess Eugenie have always had a close friendship. (Image: Max Mumby/Indigo/Getty Images)""Just going down to check on the...er... chicken coop, Megs"", he might have said, before swiping the car keys from the hall table and legging it to watch the LA Rams beat the Cincinnati Bengals in the Super Bowl.For there he was with his cousin Eugenie watching the game. No wife, no kids.Freeee-dom! And freedom from controversy too, because there's nothing eyebrowraising about being with a cousin.",express.co.uk,548,news,GB,en,['Jennifer Selway'],https://cdn.images.express.co.uk/img/dynamic/41/750x445/1569027.jpg,False,,8.841715,0e6c8a622717642e3863d3e8ee4eea4a,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
80,Russia invades Ukraine – 5 essential reads from experts,Naomi Schalit The Conversation,2022-02-24 12:07:28,full,https://theconversation.com/russia-invades-ukraine-5-essential-reads-from-experts-177815,theconversation.com,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.)","(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.)(THE CONVERSATION) This is a frightening moment. Russia has invaded Ukraine, and certainly those most frightened right now are the people of Ukraine. But violent aggression – a war mounted by a country with vast military resources against a smaller, weaker country – strikes fear in all of us. As a Washington Post headline writer recently wrote: The Ukraine crisis is '5,000 miles away but hitting home.",qctimes.com,361,news,AU,en,['Naomi Schalit The Conversation'],https://bloximages.chicago2.vip.townnews.com/qctimes.com/content/tncms/custom/image/d86b5402-c54a-11ea-ac94-bf1fd66c47b1.jpg?resize=600%2C315,True,@qctimes,8.821652,8b44e21bf21fb5705d9b1907a4bbb908,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
81,Russia invades Ukraine – 5 essential reads from experts,Naomi Schalit,2022-02-24 12:07:28,full,https://www.chron.com/news/article/Russia-invades-Ukraine-5-essential-reads-from-16943526.php,chron.com,"(The Conversation is an independent and nonprofit source of news, analysis and commentary...","(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Naomi Schalit, The Conversation (THE CONVERSATION) This is a frightening moment. Russia has invaded Ukraine, and certainly those most frightened right now are the people of Ukraine. But violent aggression – a war mounted by a country with vast military resources against a smaller, weaker country – strikes fear in all of us. As a Washington Post headline writer recently wrote: The Ukraine crisis is '5,000 miles away but hitting home.",chron.com,611,news,US,en,"['Naomi Schalit', 'The Conversation']",https://www.chron.com/img/pages/article/opengraph_default.jpg,False,@chron,8.817648,f60943e1c4b98b735908b369af5426d3,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
82,Russia Invades Ukraine – 5 Essential Reads from Experts,https://www.snopes.com/author/david-emery/,2022-02-24 18:15:00,timezone unknown,https://www.snopes.com/news/2022/02/24/russia-invades-ukraine-experts,snopes.com,"This is a frightening moment. Russia has invaded Ukraine, and certainly those most frightened right now are the people of Ukraine.","This article by Naomi Schalit is republished here with permission from The Conversation. This content is shared here because the topic may interest Snopes readers; it does not, however, represent the work of Snopes fact-checkers or editors.
This is a frightening moment. Russia has invaded Ukraine, and certainly those most frightened right now are the people of Ukraine. But violent aggression – a war mounted by a country with vast military resources against a smaller, weaker country – strikes fear in all of us.",snopes.com,850,news,US,en,['https://www.snopes.com/author/david-emery/'],https://www.snopes.com/tachyon/2022/02/file-20220224-32797-x86quq-conversation-feature.jpg,False,@snopes,8.792462,1e61d03af427160d908a6cf7dab7ce88,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
83,Russia invades Ukraine – 5 essential reads from experts,Naomi Schalit,2022-02-24 12:45:00,timezone unknown,https://theconversation.com/russia-invades-ukraine-5-essential-reads-from-experts-177815,theconversation.com,"As war begins between Ukraine and Russia, a range of stories provides context to help readers understand the conflict.","This is a frightening moment. Russia has invaded Ukraine, and certainly those most frightened right now are the people of Ukraine. But violent aggression – a war mounted by a country with vast military resources against a smaller, weaker country – strikes fear in all of us. As a Washington Post headline writer recently wrote: The Ukraine crisis is '5,000 miles away but hitting home.' The Conversation U.S. has spent the past couple of months digging into the history and politics of Ukraine and Russia.",theconversation.com,361,news,AU,en,"['Naomi Schalit', 'Arik Burakovsky', 'Craig Nazareth', 'Justin Pelletier', 'Lee Feinstein', 'Liam Collins', 'Mariana Budjeryn']",https://images.theconversation.com/files/448297/original/file-20220224-32797-x86quq.jpeg?ixlib=rb-1.1.0&rect=62%2C932%2C6926%2C3458&q=45&auto=format&w=1356&h=668&fit=crop,False,@ConversationUS,8.406814,384cdef07d96e4d11ea9359895d5b6ec,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
84,"ArborCrowd Launches Single-Family Build-to-Rent Investment Offering in Rapidly Growing Colorado Springs, Colo.",,2022-02-23 14:00:00,full,https://finance.yahoo.com/news/arborcrowd-launches-single-family-build-140000877.html,yahoo.com,"Stocks were crushed Tuesday, but it might just be time to buy—for investors with a fairly longer-term time horizon.","With the 163-unit Selby Ranch development, ArborCrowd brings institutional caliber investment opportunities in the highly sought-after single-family build-to-rent asset class to individual investors

Targeting 18% to 23% net internal rate of return over a two- to four-year hold period

NEW YORK, February 23, 2022--(BUSINESS WIRE)--ArborCrowd, the first crowdfunding platform launched by a real estate institution, today announced a new offering that allows investors to acquire equity interests in Selby Ranch, a single-family rental (SFR) and build-to-rent (BTR) development located in Colorado Springs, Colo.",yahoo.com,30,news,US,en,[],https://s.yimg.com/uu/api/res/1.2/v0K6rhnSgmugV4wXT59PSw--~B/aD0xODY7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/ad6d006c2442394011b2fc3538a7e3c0,False,,8.386754,b496f8bf301b98877515ec152231f5d3,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
85,"ArborCrowd Launches Single-Family Build-to-Rent Investment Offering in Rapidly Growing Colorado Springs, Colo.",,2022-02-23 14:00:00,full,https://www.businesswire.com/news/home/20220223005355/en/ArborCrowd-Launches-Single-Family-Build-to-Rent-Investment-Offering-in-Rapidly-Growing-Colorado-Springs-Colo.,businesswire.com,"ArborCrowd, the first crowdfunding platform launched by a real estate institution, today announced a new offering that allows investors to acquire equ","February 23, 2022 09:00 AM Eastern Standard Time NEW YORK--(BUSINESS WIRE)--ArborCrowd, the first crowdfunding platform launched by a real estate institution, today announced a new offering that allows investors to acquire equity interests in Selby Ranch, a single-family rental (SFR) and build-to-rent (BTR) development located in Colorado Springs, Colo. with a total capitalization of $61.65 million. The offering enables individuals to invest in the SFR and BTR asset class, one of commercial real estate's fastest growing and most in-demand sectors.","Copyright 2022, Business Wire.",297,tech,US,en,[],https://mms.businesswire.com/media/20220223005355/en/792280/23/ArborCrowd_Logo.jpg,False,,8.384403,ceb25a29daea24c1472277b19b59cea6,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
86,‘Failed state': Putin's plan to ‘cripple' Ukraine,Jamie Seidel,2022-02-17 23:46:00,full,https://www.news.com.au/technology/innovation/military/failed-state-russian-president-vladimir-putins-plan-to-cripple-ukraine-as-war-looms/news-story/8d190761d4f406d3f534c14429f81591,news.com.au,The world won't know what Russian President Vladimir Putin wants until the day after war breaks out with Ukraine.,"The world won't know what Vladimir Putin wants until the day after war breaks out with Ukraine. Here's how it will play out.The world won't know what Russian President Vladimir Putin wants until the day after war breaks out with Ukraine.Day one will be confused. Deliberately so. Accusations will be flying thick and fast – alongside the missiles and artillery shells crisscrossing Ukraine's borders with Russia and Belarus.Who is to blame won't matter. The outcome will be the same. Moscow's well-prepared force of 170,000 troops will be poised to roll into a neighbouring country in what will be the biggest military action in Europe since World War II.",news.com.au,570,tech,AU,en,"['Jamie Seidel', 'February']",https://content.api.news/v3/images/bin/a57743c5eb0bb24eaecf7a13070fc9ce,False,@newscomauHQ,8.09025,de8896858d4c3baf8607faae1c27a7f6,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
87,"In the Florida Keys, a Century-Old Bridge Reopens as a Tropical High Line",Smithsonian Magazine,2022-02-22 13:30:00,full,https://www.smithsonianmag.com/travel/in-florida-keys--century-old-bridge-reopens-as-tropical-high-line-180979611,smithsonianmag.com,"A portion of the Seven Mile Bridge, an engineering marvel completed in 1909, has been transformed into a linear park","A century ago, a journey to the Florida Keys felt like an adventure plucked from the pages of Jules Verne. In January of 1912, the tail end of the Gilded Age, travelers could flee the northeastern winter by heading to New York's Penn Station and purchasing a luxury sleeping compartment on the Havana Special train. Leaving at 10:05 p.m. nightly, the locomotive whistled down the Atlantic coast in a mere 36 hours to balmy Miami, while passengers dined on Floridian seafood and succulent fruit. Around dawn on the second day, the same train continued south for 156 miles into America's most tropical region on the new ""Key West Extension""—a single line of rail track that soared above the mangrove swamps and coral specks of the Keys, the wild archipelago that carves a delicate arc through the turquoise shallows for 150 miles south of Miami, between the Atlantic and the Gulf of Mexico.",smithsonianmag.com,708,travel,US,en,"['Smithsonian Magazine', 'Tony Perrottet', 'Read More', 'Tony Perrottet Is A Contributing Writer For']",https://th-thumbnailer.cdn-si-edu.com/VhEVjbOoOMRJYqG0UX2pHeZg1XY=/fit-in/1600x0/filters:focal(1061x707:1062x708)/https://tf-cmsv2-smithsonianmag-media.s3.amazonaws.com/filer_public/b0/fd/b0fd8e31-9f75-41f1-a586-d24f6d7000fb/gettyimages-522683652.jpg,False,@,7.8761873,238cd3883270061c79c4a4b6e7ea4faf,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
88,£217m LA home is America's most expensive mansion,Barbara Mcmahon For The Mail On Sunday,2022-02-18 23:41:17,full,https://www.dailymail.co.uk/news/article-10529405/217m-LA-home-Americas-expensive-mansion-got-invited-gilded-keyhole.html,dailymail.co.uk,"Designed over the course of a decade, it's the most expensive house in America. It is currently the seventh most expensive house in the world at its current asking price.","Published: 18:41 EST, 18 February 2022 | Updated: 18:41 EST, 18 February 2022 Would you give me your phone number?' a friendly assistant called Victoria asks me. ‘Just in case we lose each other.'Given that she's about to take me on a house tour, you might think she's being over dramatic. But this is no ordinary house.The white marble and gleaming glass behemoth situated on a Los Angeles hillside, of which I'm being given an exclusive tour, is a whopping 105,000 sq ft and goes up for auction later this month with a starting price of $295 million (£217 million).",Copyright 2022 Associated Newspapers Ltd,128,news,GB,en,"['Barbara Mcmahon', 'Barbara Mcmahon For The Mail On Sunday']",https://i.dailymail.co.uk/1s/2022/02/18/23/54383017-0-image-a-75_1645227651624.jpg,False,,7.6687055,b9eb31a7e06027f9bfb2125beac5ef15,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
89,"Putin support could prove ‘brittle' if Ukrainian assault founders, West believes",Andrew Woodcock,2022-02-24 14:19:37,full,https://www.independent.co.uk/news/uk/politics/vladimir-putin-russia-ukraine-invasion-b2022408.html,independent.co.uk,Russian president ‘aiming to seize large part of neighbour's territory and secure capital Kyiv',"Vladimir Putin's control of the Russian regime may prove brittle if his assault on Ukraine is not rewarded with swift success, Western officials believe.While the Russian president made a display of his authority in a meeting of his Security Council at the Kremlin on Tuesday, intelligence suggests that elements within the Moscow establishment believe his military strike to be a mistake which could destabilise his 20-year rule.The inner core of Putin's administration are understood to expect that Russian troops will be welcomed by significant portions of the Ukrainian population, a belief which Western officials regard as a severe misjudgement.",ESI Media Ltd or its affiliated companies. All rights reserved. 2022,160,news,GB,en,['Andrew Woodcock'],https://static.independent.co.uk/2022/02/24/14/SEI89791924%20%281%29.jpg?quality=75&width=1200&auto=webp,False,@Independent,7.4214425,c1d24e3ef71e72a9a805d1df396a7d4a,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
90,The Next Affordable City Is Already Too Expensive,Conor Dougherty,2022-02-20 08:00:11,full,https://www.nytimes.com/2022/02/20/business/economy/spokane-housing-expensive-cities.html,nytimes.com,"In Spokane, Wash., home prices jumped 60 percent in the past two years. The increase is fueled by buyers fleeing the boom in cities like Austin. Who will have to flee next?","Credit...Rajah Bose for The New York TimesThe Great ReadIn Spokane, Wash., home prices jumped 60 percent in the past two years. The increase is fueled by buyers fleeing the boom in cities like Austin. Who will have to flee next?Credit...Rajah Bose for The New York TimesFeb. 20, 2022, 3:00 a.m. ETMaybe it was the date night when he and his wife spent two hours driving 19 miles to dinner, or the homeless encampment down the street, or the fact that homes were so expensive that his children could never afford to live near him.",nytimes.com,39,business,US,en,['Conor Dougherty'],https://static01.nyt.com/images/2022/02/20/business/20spokane1/merlin_201138846_cc19b92f-32d1-4488-9173-4cf2df4b0a0c-facebookJumbo.jpg,False,@nytimes,6.5524693,fbfc904298ce7b6f86a114b53ffc1632,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
91,"Every winter, D.C. apartment tenants live with insufficient heat. Spotty enforcement leaves residents to fend for themselves.",,2022-02-18 12:00:19,full,https://www.washingtonpost.com/dc-md-va/2022/02/18/dc-renters-heat-enforcement,washingtonpost.com,,"The apartment where James lives in Southeast Washington has been without functioning heat for more than four months. She's spent all winter trying to get relief — calls to the Banneker Place Apartments' management company, complaints to the District's Department of Consumer and Regulatory Affairs (DCRA); she even filed a civil suit in D.C. Superior Court.

But as February dragged on, she said, the only hope she had left was this: Spring is coming.

Advertisement

Story continues below advertisement

'It feels so good in here today,' she said Thursday, just after 5 a.",washingtonpost.com,89,news,US,en,[],https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/DDS46REP7QI6ZDO5KIJWTCGSMM.jpg&w=1440,False,@WashingtonPost,6.286716,b8a3e97527468a4f006d4a2275e10121,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
92,"Welcome to Spokane, America's next affordable city. It's already too expensive.",Conor Dougherty,2022-02-22 19:03:04,full,https://www.nytimes.com/2022/02/20/business/economy/spokane-housing-expensive-cities.html,nytimes.com,"Spokane's leaders have spent decades trying to convince out-of-town professionals and businesses that it would be a great place to move. Now their wish has been granted, and the city is grappling with…","Skip to content SPOKANE, WASH. — Maybe it was the date night when he and his wife spent two hours driving 19 miles to dinner, or the homeless encampment down the street, or the fact that homes were so expensive that his children could never afford to live near him. Whatever the reasons, and there were many, Steve MacDonald decided he was done with Los Angeles. He wanted a city that was smaller and cheaper, big enough that he could find a decent restaurant but not so much that its problems felt unsolvable and every little task like an odyssey.",orlandosentinel.com,39,news,US,en,['Conor Dougherty'],https://www.orlandosentinel.com/resizer/VE3BiVXZju-gN4urIZfS1b2HfPo=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/65EHXFWXPGFIIJN2LM7GVNYXOM.jpg,False,@orlandosentinel,6.1743913,5cba9e2e3b567e753309e0d7646b5d0a,"{'q': 'urban air mobility OR flying car', 'lang': 'en', 'to_rank': 1000, 'topic': '', 'page_size': 100, 'page': 1}"
